Year,Country,Attribute,Sector (NACE rev. 2),Unit,Value
2014,Italy,Apparent labour productivity,Rubber and bio-based plastics,1000 EUR per person,61.67850437
2014,Italy,Apparent labour productivity,Tobacco,1000 EUR per person,82.63772955
2014,Italy,Apparent labour productivity,Wood products,1000 EUR per person,31.24824142
2014,Italy,Apparent labour productivity,Wood products and furniture,1000 EUR per person,34.13935288
2014,Italy,Apparent labour productivity,Wooden furniture,1000 EUR per person,38.76785255
2014,Italy,Location Quotient,Agriculture,Ratio,0.698302916
2014,Italy,Location Quotient,Beverage,Ratio,0.845193597
2014,Italy,Location Quotient,Bio-based chemicals (excluding biofuels),Ratio,0.875335271
2014,Italy,Location Quotient,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",Ratio,0.976868997
2014,Italy,Location Quotient,Bio-based electricity,Ratio,0.704474074
2014,Italy,Location Quotient,Bio-based pharmaceuticals,Ratio,1.067727549
2014,Italy,Location Quotient,Bio-based textile,Ratio,2.162565198
2014,Italy,Location Quotient,Bio-based textiles,Ratio,2.335456875
2014,Italy,Location Quotient,Bio-based wearing apparel,Ratio,2.045132828
2014,Italy,Location Quotient,Biodiesel,Ratio,0.873949542
2014,Italy,Location Quotient,Bioeconomy,Ratio,0.86536244
2014,Italy,Location Quotient,Bioethanol,Ratio,0.221573666
2014,Italy,Location Quotient,Fishing and Aquaculture,Ratio,1.368317806
2014,Italy,Location Quotient,Food,Ratio,0.877719252
2014,Italy,Location Quotient,"Food, beverage and tobacco",Ratio,0.86807055
2014,Italy,Location Quotient,Forestry,Ratio,0.605921582
2014,Italy,Location Quotient,Leather,Ratio,2.941092905
2014,Italy,Location Quotient,Liquid biofuels,Ratio,0.634373211
2014,Italy,Location Quotient,Paper,Ratio,1.024704825
2014,Italy,Location Quotient,Rubber and bio-based plastics,Ratio,0.66749363
2014,Italy,Location Quotient,Tobacco,Ratio,0.135102186
2014,Italy,Location Quotient,Wood products,Ratio,1.053502559
2014,Italy,Location Quotient,Wood products and furniture,Ratio,1.185558305
2014,Italy,Location Quotient,Wooden furniture,Ratio,1.483202622
2014,Italy,Number of persons employed,Agriculture,Number of people employed,835300
2014,Italy,Number of persons employed,Beverage,Number of people employed,37869
2014,Italy,Number of persons employed,Bio-based chemicals (excluding biofuels),Number of people employed,7821.597083
2014,Italy,Number of persons employed,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",Number of people employed,43170.71131
2014,Italy,Number of persons employed,Bio-based electricity,Number of people employed,1837.439486
2014,Italy,Number of persons employed,Bio-based pharmaceuticals,Number of people employed,31519.64547
2014,Italy,Number of persons employed,Bio-based textile,Number of people employed,53807.32922
2014,Italy,Number of persons employed,Bio-based textiles,Number of people employed,222747.8437
2014,Italy,Number of persons employed,Bio-based wearing apparel,Number of people employed,87635.87783
2014,Italy,Number of persons employed,Biodiesel,Number of people employed,1438.985656
2014,Italy,Number of persons employed,Bioeconomy,Number of people employed,1850455.611
2014,Italy,Number of persons employed,Bioethanol,Number of people employed,211.7351428
2014,Italy,Number of persons employed,Fishing and Aquaculture,Number of people employed,27300
2014,Italy,Number of persons employed,Food,Number of people employed,388864
2014,Italy,Number of persons employed,"Food, beverage and tobacco",Number of people employed,427332
2014,Italy,Number of persons employed,Forestry,Number of people employed,37500
2014,Italy,Number of persons employed,Leather,Number of people employed,81304.63664
2014,Italy,Number of persons employed,Liquid biofuels,Number of people employed,1650.720799
2014,Italy,Number of persons employed,Paper,Number of people employed,70637.56865
2014,Italy,Number of persons employed,Rubber and bio-based plastics,Number of people employed,3829.468753
2014,Italy,Number of persons employed,Tobacco,Number of people employed,599
2014,Italy,Number of persons employed,Total sectors,Number of people employed,22278900
2014,Italy,Number of persons employed,Wood products,Number of people employed,112628.1321
2014,Italy,Number of persons employed,Wood products and furniture,Number of people employed,182979.3272
2014,Italy,Number of persons employed,Wooden furniture,Number of people employed,70351.19509
2014,Italy,Turnover,Agriculture,Million euros,54319
2014,Italy,Turnover,Beverage,Million euros,17697.91283
2014,Italy,Turnover,Bio-based chemicals (excluding biofuels),Million euros,3472.690172
2014,Italy,Turnover,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",Million euros,18226.58072
2014,Italy,Turnover,Bio-based electricity,Million euros,1962.147563
2014,Italy,Turnover,Bio-based pharmaceuticals,Million euros,13813.78976
2014,Italy,Turnover,Bio-based textile,Million euros,9248.168484
2014,Italy,Turnover,Bio-based textiles,Million euros,38449.79936
2014,Italy,Turnover,Bio-based wearing apparel,Million euros,12469.17101
2014,Italy,Turnover,Biodiesel,Million euros,802.156316
2014,Italy,Turnover,Bioeconomy,Million euros,292147.0615
2014,Italy,Turnover,Bioethanol,Million euros,168.5959784
2014,Italy,Turnover,Fishing and Aquaculture,Million euros,1707.9
2014,Italy,Turnover,Food,Million euros,111423.9
2014,Italy,Turnover,"Food, beverage and tobacco",Million euros,129256.2128
2014,Italy,Turnover,Forestry,Million euros,2238.6
2014,Italy,Turnover,Leather,Million euros,16732.45987
2014,Italy,Turnover,Liquid biofuels,Million euros,970.7522944
2014,Italy,Turnover,Paper,Million euros,21736.63673
2014,Italy,Turnover,Rubber and bio-based plastics,Million euros,940.100792
2014,Italy,Turnover,Tobacco,Million euros,134.4
2014,Italy,Turnover,Wood products,Million euros,13019.06259
2014,Italy,Turnover,Wood products and furniture,Million euros,23279.43195
2014,Italy,Turnover,Wooden furniture,Million euros,10260.36936
2014,Italy,Value added at factor cost,Agriculture,Million euros,29820
2014,Italy,Value added at factor cost,Beverage,Million euros,3445.3
2014,Italy,Value added at factor cost,Bio-based chemicals (excluding biofuels),Million euros,692.2740052
2014,Italy,Value added at factor cost,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",Million euros,5154.921364
2014,Italy,Value added at factor cost,Bio-based electricity,Million euros,689.3065355
2014,Italy,Value added at factor cost,Bio-based pharmaceuticals,Million euros,4226.451454
2014,Italy,Value added at factor cost,Bio-based textile,Million euros,2566.963881
2014,Italy,Value added at factor cost,Bio-based textiles,Million euros,9772.559344
2014,Italy,Value added at factor cost,Bio-based wearing apparel,Million euros,3136.386642
2014,Italy,Value added at factor cost,Biodiesel,Million euros,153.1607254
2014,Italy,Value added at factor cost,Bioeconomy,Million euros,82728.47992
2014,Italy,Value added at factor cost,Bioethanol,Million euros,7.63812364
2014,Italy,Value added at factor cost,Fishing and Aquaculture,Million euros,908.3
2014,Italy,Value added at factor cost,Food,Million euros,19735.3
2014,Italy,Value added at factor cost,"Food, beverage and tobacco",Million euros,23230.1
2014,Italy,Value added at factor cost,Forestry,Million euros,1785
2014,Italy,Value added at factor cost,Leather,Million euros,4069.208821
2014,Italy,Value added at factor cost,Liquid biofuels,Million euros,160.7988491
2014,Italy,Value added at factor cost,Paper,Million euros,4960.698009
2014,Italy,Value added at factor cost,Rubber and bio-based plastics,Million euros,236.1959052
2014,Italy,Value added at factor cost,Tobacco,Million euros,49.5
2014,Italy,Value added at factor cost,Wood products,Million euros,3519.431063
2014,Italy,Value added at factor cost,Wood products and furniture,Million euros,6246.795821
2014,Italy,Value added at factor cost,Wooden furniture,Million euros,2727.364758
2014,Latvia,Apparent labour productivity,Agriculture,1000 EUR per person,8.470894874
2014,Latvia,Apparent labour productivity,Beverage,1000 EUR per person,27.63100909
2014,Latvia,Apparent labour productivity,Bio-based chemicals (excluding biofuels),1000 EUR per person,20.47891351
2014,Latvia,Apparent labour productivity,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",1000 EUR per person,29.22122063
2014,Latvia,Apparent labour productivity,Bio-based electricity,1000 EUR per person,123.6778846
2014,Latvia,Apparent labour productivity,Bio-based pharmaceuticals,1000 EUR per person,41.609421
2014,Latvia,Apparent labour productivity,Bio-based textile,1000 EUR per person,10.25896414
2014,Latvia,Apparent labour productivity,Bio-based textiles,1000 EUR per person,7.864722152
2014,Latvia,Apparent labour productivity,Bio-based wearing apparel,1000 EUR per person,6.509835733
2014,Latvia,Apparent labour productivity,Bioeconomy,1000 EUR per person,14.56143126
2014,Latvia,Apparent labour productivity,Fishing and Aquaculture,1000 EUR per person,20.37974684
2014,Latvia,Apparent labour productivity,Food,1000 EUR per person,13.78150545
2014,Latvia,Apparent labour productivity,"Food, beverage and tobacco",1000 EUR per person,15.0116189
2014,Latvia,Apparent labour productivity,Forestry,1000 EUR per person,23.61253561
2014,Latvia,Apparent labour productivity,Leather,1000 EUR per person,8.120649652
2014,Latvia,Apparent labour productivity,Paper,1000 EUR per person,23.93347795
2014,Latvia,Apparent labour productivity,Rubber and bio-based plastics,1000 EUR per person,14.60597826
2014,Latvia,Apparent labour productivity,Tobacco,1000 EUR per person,4.347826087
2014,Latvia,Apparent labour productivity,Wood products,1000 EUR per person,17.64340604
2014,Latvia,Apparent labour productivity,Wood products and furniture,1000 EUR per person,16.46324363
2014,Latvia,Apparent labour productivity,Wooden furniture,1000 EUR per person,9.915484455
2014,Latvia,Location Quotient,Agriculture,Ratio,0.969356437
2014,Latvia,Location Quotient,Beverage,Ratio,1.297905591
2014,Latvia,Location Quotient,Bio-based chemicals (excluding biofuels),Ratio,3.116478055
2014,Latvia,Location Quotient,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",Ratio,1.120035096
2014,Latvia,Location Quotient,Bio-based electricity,Ratio,3.13711813
2014,Latvia,Location Quotient,Bio-based pharmaceuticals,Ratio,0.702344529
2014,Latvia,Location Quotient,Bio-based textile,Ratio,1.763288705
2014,Latvia,Location Quotient,Bio-based textiles,Ratio,1.33194103
2014,Latvia,Location Quotient,Bio-based wearing apparel,Ratio,1.830149704
2014,Latvia,Location Quotient,Bioeconomy,Ratio,1.529494084
2014,Latvia,Location Quotient,Bioethanol,Ratio,0
2014,Latvia,Location Quotient,Fishing and Aquaculture,Ratio,1.994473304
2014,Latvia,Location Quotient,Food,Ratio,1.335213554
2014,Latvia,Location Quotient,"Food, beverage and tobacco",Ratio,1.320969087
2014,Latvia,Location Quotient,Forestry,Ratio,7.141823018
2014,Latvia,Location Quotient,Leather,Ratio,0.171444593
2014,Latvia,Location Quotient,Liquid biofuels,Ratio,0
2014,Latvia,Location Quotient,Paper,Ratio,0.502900138
2014,Latvia,Location Quotient,Rubber and bio-based plastics,Ratio,0.159800233
2014,Latvia,Location Quotient,Tobacco,Ratio,0.130650236
2014,Latvia,Location Quotient,Wood products,Ratio,6.020223051
2014,Latvia,Location Quotient,Wood products and furniture,Ratio,4.921695818
2014,Latvia,Location Quotient,Wooden furniture,Ratio,2.445693085
2014,Latvia,Number of persons employed,Agriculture,Number of people employed,46040
2014,Latvia,Number of persons employed,Beverage,Number of people employed,2309
2014,Latvia,Number of persons employed,Bio-based chemicals (excluding biofuels),Number of people employed,1105.70246
2014,Latvia,Number of persons employed,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",Number of people employed,1965.34003
2014,Latvia,Number of persons employed,Bio-based electricity,Number of people employed,324.8868202
2014,Latvia,Number of persons employed,Bio-based pharmaceuticals,Number of people employed,823.235842
2014,Latvia,Number of persons employed,Bio-based textile,Number of people employed,1742.002776
2014,Latvia,Number of persons employed,Bio-based textiles,Number of people employed,5044.05536
2014,Latvia,Number of persons employed,Bio-based wearing apparel,Number of people employed,3113.868213
2014,Latvia,Number of persons employed,Bioeconomy,Number of people employed,129861.8611
2014,Latvia,Number of persons employed,Bioethanol,Number of people employed,0
2014,Latvia,Number of persons employed,Fishing and Aquaculture,Number of people employed,1580
2014,Latvia,Number of persons employed,Food,Number of people employed,23488
2014,Latvia,Number of persons employed,"Food, beverage and tobacco",Number of people employed,25820
2014,Latvia,Number of persons employed,Forestry,Number of people employed,17550
2014,Latvia,Number of persons employed,Leather,Number of people employed,188.1843716
2014,Latvia,Number of persons employed,Liquid biofuels,Number of people employed,0
2014,Latvia,Number of persons employed,Paper,Number of people employed,1376.486343
2014,Latvia,Number of persons employed,Rubber and bio-based plastics,Number of people employed,36.40172831
2014,Latvia,Number of persons employed,Tobacco,Number of people employed,23
2014,Latvia,Number of persons employed,Total sectors,Number of people employed,884600
2014,Latvia,Number of persons employed,Wood products,Number of people employed,25555.06912
2014,Latvia,Number of persons employed,Wood products and furniture,Number of people employed,30161.09254
