FREQ,TIME_FORMAT,TIME_PERIOD,SECTPERF,UNIT,GEO,OBS_STATUS,OBS_VALUE,SHARE,FREQ_DESC,TIME_FORMAT_DESC,TIME_PERIOD_DESC,OBS_STATUS_DESC,SECTPERF_DESC,UNIT_DESC,GEO_DESC
A,P1Y,2003,TOTAL,MIO_EUR,ES,,8213.036,1,Annual,Annual,Year 2003,No data,All sectors,Million euro,Spain
A,P1Y,2003,PNP,MIO_EUR,ES,,15.873,0.002,Annual,Annual,Year 2003,No data,Private non-profit sector,Million euro,Spain
A,P1Y,2003,HES,MIO_EUR,ES,,2491.959,0.303,Annual,Annual,Year 2003,No data,Higher education sector,Million euro,Spain
A,P1Y,2003,GOV,MIO_EUR,ES,,1261.763,0.154,Annual,Annual,Year 2003,No data,Government sector,Million euro,Spain
A,P1Y,2003,BES,MIO_EUR,ES,,4443.438,0.541,Annual,Annual,Year 2003,No data,Business enterprise sector,Million euro,Spain
A,P1Y,2003,PNP,PPS_HAB_KP05,LV,,0,0,Annual,Annual,Year 2003,No data,Private non-profit sector,Purchasing Power Standard (PPS) per inhabitant at constant 2005 prices,Latvia
A,P1Y,2003,PNP,PPS_HAB_KP05,MT,,0,0,Annual,Annual,Year 2003,No data,Private non-profit sector,Purchasing Power Standard (PPS) per inhabitant at constant 2005 prices,Malta
A,P1Y,2005,HES,MIO_NAC,HR,,799.9,0.346,Annual,Annual,Year 2005,No data,Higher education sector,Million units of national currency,Croatia
A,P1Y,2011,HES,MIO_NAC,HR,,694.616,0.278,Annual,Annual,Year 2011,No data,Higher education sector,Million units of national currency,Croatia
A,P1Y,2005,GOV,MIO_NAC,HR,,555.3,0.24,Annual,Annual,Year 2005,No data,Government sector,Million units of national currency,Croatia
A,P1Y,2011,GOV,MIO_NAC,HR,,685.17,0.274,Annual,Annual,Year 2011,No data,Government sector,Million units of national currency,Croatia
A,P1Y,2005,BES,MIO_NAC,HR,,953.5,0.412,Annual,Annual,Year 2005,No data,Business enterprise sector,Million units of national currency,Croatia
A,P1Y,2011,BES,MIO_NAC,HR,,1118.722,0.447,Annual,Annual,Year 2011,No data,Business enterprise sector,Million units of national currency,Croatia
A,P1Y,2005,TOTAL,MIO_NAC,HU,,207764,1,Annual,Annual,Year 2005,No data,All sectors,Million units of national currency,Hungary
A,P1Y,2011,TOTAL,MIO_NAC,HU,,336537.3,1,Annual,Annual,Year 2011,No data,All sectors,Million units of national currency,Hungary
A,P1Y,2005,TOTAL,MIO_NAC,IE,,2030,1,Annual,Annual,Year 2005,No data,All sectors,Million units of national currency,Ireland
A,P1Y,2005,HES,MIO_NAC,IE,,550,0.271,Annual,Annual,Year 2005,No data,Higher education sector,Million units of national currency,Ireland
A,P1Y,2005,GOV,MIO_NAC,IE,,150,0.074,Annual,Annual,Year 2005,No data,Government sector,Million units of national currency,Ireland
A,P1Y,2011,GOV,MIO_NAC,IE,,131.9,0.049,Annual,Annual,Year 2011,No data,Government sector,Million units of national currency,Ireland
A,P1Y,2005,BES,MIO_NAC,IE,,1330,0.655,Annual,Annual,Year 2005,No data,Business enterprise sector,Million units of national currency,Ireland
A,P1Y,2011,BES,MIO_NAC,IE,,1859.6,0.698,Annual,Annual,Year 2011,No data,Business enterprise sector,Million units of national currency,Ireland
A,P1Y,2005,TOTAL,MIO_NAC,CZ,,38145.745,1,Annual,Annual,Year 2005,No data,All sectors,Million units of national currency,Czechia
A,P1Y,2011,TOTAL,MIO_NAC,CZ,,62753.403,1,Annual,Annual,Year 2011,No data,All sectors,Million units of national currency,Czechia
A,P1Y,2005,PNP,MIO_NAC,CZ,,193.514,0.005,Annual,Annual,Year 2005,No data,Private non-profit sector,Million units of national currency,Czechia
A,P1Y,2011,PNP,MIO_NAC,CZ,,345.292,0.006,Annual,Annual,Year 2011,No data,Private non-profit sector,Million units of national currency,Czechia
A,P1Y,2011,HES,MIO_NAC,CZ,,15288.401,0.244,Annual,Annual,Year 2011,No data,Higher education sector,Million units of national currency,Czechia
A,P1Y,2011,GOV,MIO_NAC,CZ,,12402.783,0.198,Annual,Annual,Year 2011,No data,Government sector,Million units of national currency,Czechia
A,P1Y,2011,BES,MIO_NAC,CZ,,34716.927,0.553,Annual,Annual,Year 2011,No data,Business enterprise sector,Million units of national currency,Czechia
A,P1Y,2005,BES,MIO_NAC,DE,,38651.038,0.692,Annual,Annual,Year 2005,No data,Business enterprise sector,Million units of national currency,Germany
A,P1Y,2011,BES,MIO_NAC,DE,,51077.2,0.676,Annual,Annual,Year 2011,No data,Business enterprise sector,Million units of national currency,Germany
A,P1Y,2005,TOTAL,MIO_NAC,DK,,37958.515,1,Annual,Annual,Year 2005,No data,All sectors,Million units of national currency,Denmark
A,P1Y,2011,TOTAL,MIO_NAC,DK,,54383.4,1,Annual,Annual,Year 2011,No data,All sectors,Million units of national currency,Denmark
A,P1Y,2005,PNP,MIO_NAC,DK,,253.87,0.007,Annual,Annual,Year 2005,No data,Private non-profit sector,Million units of national currency,Denmark
A,P1Y,2011,PNP,MIO_NAC,DK,,200.394,0.004,Annual,Annual,Year 2011,No data,Private non-profit sector,Million units of national currency,Denmark
A,P1Y,2005,HES,MIO_NAC,DK,,9347.85,0.246,Annual,Annual,Year 2005,No data,Higher education sector,Million units of national currency,Denmark
A,P1Y,2011,HES,MIO_NAC,DK,,16793.6,0.309,Annual,Annual,Year 2011,No data,Higher education sector,Million units of national currency,Denmark
A,P1Y,2005,GOV,MIO_NAC,DK,,2448.66,0.065,Annual,Annual,Year 2005,No data,Government sector,Million units of national currency,Denmark
A,P1Y,2011,GOV,MIO_NAC,DK,,1103.076,0.02,Annual,Annual,Year 2011,No data,Government sector,Million units of national currency,Denmark
A,P1Y,2005,BES,MIO_NAC,DK,,25908.135,0.683,Annual,Annual,Year 2005,No data,Business enterprise sector,Million units of national currency,Denmark
A,P1Y,2011,BES,MIO_NAC,DK,,36286.4,0.667,Annual,Annual,Year 2011,No data,Business enterprise sector,Million units of national currency,Denmark
A,P1Y,2005,TOTAL,MIO_NAC,EE,,104.023,1,Annual,Annual,Year 2005,No data,All sectors,Million units of national currency,Estonia
A,P1Y,2011,TOTAL,MIO_NAC,EE,,384.447,1,Annual,Annual,Year 2011,No data,All sectors,Million units of national currency,Estonia
A,P1Y,2005,PNP,MIO_NAC,EE,,2.288,0.022,Annual,Annual,Year 2005,No data,Private non-profit sector,Million units of national currency,Estonia
A,P1Y,2011,PNP,MIO_NAC,EE,,3.498,0.009,Annual,Annual,Year 2011,No data,Private non-profit sector,Million units of national currency,Estonia
A,P1Y,2005,HES,MIO_NAC,EE,,43.096,0.414,Annual,Annual,Year 2005,No data,Higher education sector,Million units of national currency,Estonia
A,P1Y,2011,HES,MIO_NAC,EE,,107.007,0.278,Annual,Annual,Year 2011,No data,Higher education sector,Million units of national currency,Estonia
A,P1Y,2005,GOV,MIO_NAC,EE,,11.741,0.113,Annual,Annual,Year 2005,No data,Government sector,Million units of national currency,Estonia
A,P1Y,2011,GOV,MIO_NAC,EE,,31.097,0.081,Annual,Annual,Year 2011,No data,Government sector,Million units of national currency,Estonia
A,P1Y,2005,BES,MIO_NAC,EE,,46.898,0.451,Annual,Annual,Year 2005,No data,Business enterprise sector,Million units of national currency,Estonia
A,P1Y,2011,BES,MIO_NAC,EE,,242.845,0.632,Annual,Annual,Year 2011,No data,Business enterprise sector,Million units of national currency,Estonia
A,P1Y,2005,TOTAL,MIO_NAC,EL,,1153.526,1,Annual,Annual,Year 2005,No data,All sectors,Million units of national currency,Greece
A,P1Y,2011,TOTAL,MIO_NAC,EL,,1391.156,1,Annual,Annual,Year 2011,No data,All sectors,Million units of national currency,Greece
A,P1Y,2005,PNP,MIO_NAC,EL,,14.55,0.013,Annual,Annual,Year 2005,No data,Private non-profit sector,Million units of national currency,Greece
A,P1Y,2011,PNP,MIO_NAC,EL,,14.039,0.01,Annual,Annual,Year 2011,No data,Private non-profit sector,Million units of national currency,Greece
A,P1Y,2005,HES,MIO_NAC,EL,,547.72,0.475,Annual,Annual,Year 2005,No data,Higher education sector,Million units of national currency,Greece
A,P1Y,2005,GOV,MIO_NAC,EL,,233.9,0.203,Annual,Annual,Year 2005,No data,Government sector,Million units of national currency,Greece
A,P1Y,2011,PNP,PPS_HAB_KP05,NL,d,,,Annual,Annual,Year 2011,"definition differs, see metadata",Private non-profit sector,Purchasing Power Standard (PPS) per inhabitant at constant 2005 prices,Netherlands
A,P1Y,2005,PNP,PPS_HAB_KP05,NL,d,,,Annual,Annual,Year 2005,"definition differs, see metadata",Private non-profit sector,Purchasing Power Standard (PPS) per inhabitant at constant 2005 prices,Netherlands
A,P1Y,2011,GOV,MIO_EUR,DE,d,10974.3,0.145,Annual,Annual,Year 2011,"definition differs, see metadata",Government sector,Million euro,Germany
A,P1Y,2005,GOV,MIO_EUR,DE,d,7866.9,0.141,Annual,Annual,Year 2005,"definition differs, see metadata",Government sector,Million euro,Germany
A,P1Y,2011,PNP,MIO_EUR,DE,d,,,Annual,Annual,Year 2011,"definition differs, see metadata",Private non-profit sector,Million euro,Germany
A,P1Y,2005,PNP,MIO_EUR,DE,d,,,Annual,Annual,Year 2005,"definition differs, see metadata",Private non-profit sector,Million euro,Germany
A,P1Y,2011,BES,MIO_EUR,HU,d,751.954,0.624,Annual,Annual,Year 2011,"definition differs, see metadata",Business enterprise sector,Million euro,Hungary
A,P1Y,2005,BES,MIO_EUR,HU,d,361.634,0.432,Annual,Annual,Year 2005,"definition differs, see metadata",Business enterprise sector,Million euro,Hungary
A,P1Y,2011,GOV,MIO_EUR,HU,d,189.839,0.158,Annual,Annual,Year 2011,"definition differs, see metadata",Government sector,Million euro,Hungary
A,P1Y,2005,GOV,MIO_EUR,HU,d,234.513,0.28,Annual,Annual,Year 2005,"definition differs, see metadata",Government sector,Million euro,Hungary
A,P1Y,2011,HES,MIO_EUR,HU,d,243.134,0.202,Annual,Annual,Year 2011,"definition differs, see metadata",Higher education sector,Million euro,Hungary
A,P1Y,2005,HES,MIO_EUR,HU,d,210.626,0.251,Annual,Annual,Year 2005,"definition differs, see metadata",Higher education sector,Million euro,Hungary
A,P1Y,2011,GOV,MIO_EUR,SK,d,129.575,0.277,Annual,Annual,Year 2011,"definition differs, see metadata",Government sector,Million euro,Slovakia
A,P1Y,2005,GOV,MIO_EUR,SK,d,57.642,0.297,Annual,Annual,Year 2005,"definition differs, see metadata",Government sector,Million euro,Slovakia
A,P1Y,2005,GOV,MIO_EUR,NL,d,1216,0.124,Annual,Annual,Year 2005,"definition differs, see metadata",Government sector,Million euro,Netherlands
A,P1Y,2011,PNP,MIO_EUR,NL,d,,,Annual,Annual,Year 2011,"definition differs, see metadata",Private non-profit sector,Million euro,Netherlands
A,P1Y,2005,PNP,MIO_EUR,NL,d,,,Annual,Annual,Year 2005,"definition differs, see metadata",Private non-profit sector,Million euro,Netherlands
A,P1Y,2011,PNP,PPS_HAB_KP05,LU,,0,0,Annual,Annual,Year 2011,No data,Private non-profit sector,Purchasing Power Standard (PPS) per inhabitant at constant 2005 prices,Luxembourg
A,P1Y,2005,PNP,PPS_HAB_KP05,LV,,0,0,Annual,Annual,Year 2005,No data,Private non-profit sector,Purchasing Power Standard (PPS) per inhabitant at constant 2005 prices,Latvia
A,P1Y,2005,PNP,PPS_HAB_KP05,MT,,0,0,Annual,Annual,Year 2005,No data,Private non-profit sector,Purchasing Power Standard (PPS) per inhabitant at constant 2005 prices,Malta
A,P1Y,2005,GOV,PPS_HAB_KP05,MT,,4.7,0.047,Annual,Annual,Year 2005,No data,Government sector,Purchasing Power Standard (PPS) per inhabitant at constant 2005 prices,Malta
A,P1Y,2005,BES,MIO_NAC,EL,,357.356,0.31,Annual,Annual,Year 2005,No data,Business enterprise sector,Million units of national currency,Greece
A,P1Y,2005,TOTAL,MIO_NAC,ES,,10196.871,1,Annual,Annual,Year 2005,No data,All sectors,Million units of national currency,Spain
A,P1Y,2011,TOTAL,MIO_NAC,ES,,14184.295,1,Annual,Annual,Year 2011,No data,All sectors,Million units of national currency,Spain
A,P1Y,2005,PNP,MIO_NAC,ES,,13.857,0.001,Annual,Annual,Year 2005,No data,Private non-profit sector,Million units of national currency,Spain
A,P1Y,2011,PNP,MIO_NAC,ES,,23.517,0.002,Annual,Annual,Year 2011,No data,Private non-profit sector,Million units of national currency,Spain
A,P1Y,2005,HES,MIO_NAC,ES,,2959.928,0.29,Annual,Annual,Year 2005,No data,Higher education sector,Million units of national currency,Spain
A,P1Y,2011,HES,MIO_NAC,ES,,4002.024,0.282,Annual,Annual,Year 2011,No data,Higher education sector,Million units of national currency,Spain
A,P1Y,2005,GOV,MIO_NAC,ES,,1738.053,0.17,Annual,Annual,Year 2005,No data,Government sector,Million units of national currency,Spain
A,P1Y,2011,GOV,MIO_NAC,ES,,2762.385,0.195,Annual,Annual,Year 2011,No data,Government sector,Million units of national currency,Spain
A,P1Y,2005,BES,MIO_NAC,ES,,5485.034,0.538,Annual,Annual,Year 2005,No data,Business enterprise sector,Million units of national currency,Spain
A,P1Y,2011,BES,MIO_NAC,ES,,7396.369,0.521,Annual,Annual,Year 2011,No data,Business enterprise sector,Million units of national currency,Spain
A,P1Y,2005,TOTAL,MIO_EUR,IT,,15598.8,1,Annual,Annual,Year 2005,No data,All sectors,Million euro,Italy
A,P1Y,2011,TOTAL,MIO_EUR,IT,,19810.6,1,Annual,Annual,Year 2011,No data,All sectors,Million euro,Italy
A,P1Y,2005,PNP,MIO_EUR,IT,,330.1,0.021,Annual,Annual,Year 2005,No data,Private non-profit sector,Million euro,Italy
A,P1Y,2011,PNP,MIO_EUR,IT,,662.5,0.033,Annual,Annual,Year 2011,No data,Private non-profit sector,Million euro,Italy
A,P1Y,2011,HES,MIO_EUR,IT,,5669.2,0.286,Annual,Annual,Year 2011,No data,Higher education sector,Million euro,Italy
A,P1Y,2005,GOV,MIO_EUR,IT,,2701.2,0.173,Annual,Annual,Year 2005,No data,Government sector,Million euro,Italy
A,P1Y,2011,GOV,MIO_EUR,IT,,2653.6,0.134,Annual,Annual,Year 2011,No data,Government sector,Million euro,Italy
A,P1Y,2005,BES,MIO_EUR,IT,,7855.8,0.504,Annual,Annual,Year 2005,No data,Business enterprise sector,Million euro,Italy
A,P1Y,2011,BES,MIO_EUR,IT,,10825.3,0.546,Annual,Annual,Year 2011,No data,Business enterprise sector,Million euro,Italy
A,P1Y,2005,TOTAL,MIO_EUR,LT,,156.974,1,Annual,Annual,Year 2005,No data,All sectors,Million euro,Lithuania
A,P1Y,2011,TOTAL,MIO_EUR,LT,,282.698,1,Annual,Annual,Year 2011,No data,All sectors,Million euro,Lithuania
A,P1Y,2005,HES,MIO_EUR,LT,,85.757,0.546,Annual,Annual,Year 2005,No data,Higher education sector,Million euro,Lithuania
A,P1Y,2011,HES,MIO_EUR,LT,,153.238,0.542,Annual,Annual,Year 2011,No data,Higher education sector,Million euro,Lithuania
A,P1Y,2005,GOV,MIO_EUR,LT,,39.215,0.25,Annual,Annual,Year 2005,No data,Government sector,Million euro,Lithuania
A,P1Y,2011,GOV,MIO_EUR,LT,,55.346,0.196,Annual,Annual,Year 2011,No data,Government sector,Million euro,Lithuania
A,P1Y,2005,BES,MIO_EUR,LT,,32.003,0.204,Annual,Annual,Year 2005,No data,Business enterprise sector,Million euro,Lithuania
A,P1Y,2011,BES,MIO_EUR,LT,,74.114,0.262,Annual,Annual,Year 2011,No data,Business enterprise sector,Million euro,Lithuania
A,P1Y,2005,TOTAL,MIO_EUR,LU,,472,1,Annual,Annual,Year 2005,No data,All sectors,Million euro,Luxembourg
A,P1Y,2011,GOV,MIO_NAC,DE,d,10974.3,0.145,Annual,Annual,Year 2011,"definition differs, see metadata",Government sector,Million units of national currency,Germany
A,P1Y,2005,GOV,MIO_NAC,DE,d,7866.9,0.141,Annual,Annual,Year 2005,"definition differs, see metadata",Government sector,Million units of national currency,Germany
A,P1Y,2011,PNP,MIO_NAC,DE,d,,,Annual,Annual,Year 2011,"definition differs, see metadata",Private non-profit sector,Million units of national currency,Germany
A,P1Y,2005,PNP,MIO_NAC,DE,d,,,Annual,Annual,Year 2005,"definition differs, see metadata",Private non-profit sector,Million units of national currency,Germany
A,P1Y,2011,BES,MIO_NAC,HU,d,210073.3,0.624,Annual,Annual,Year 2011,"definition differs, see metadata",Business enterprise sector,Million units of national currency,Hungary
A,P1Y,2005,BES,MIO_NAC,HU,d,89703.4,0.432,Annual,Annual,Year 2005,"definition differs, see metadata",Business enterprise sector,Million units of national currency,Hungary
A,P1Y,2011,GOV,MIO_NAC,HU,d,53035.3,0.158,Annual,Annual,Year 2011,"definition differs, see metadata",Government sector,Million units of national currency,Hungary
A,P1Y,2005,GOV,MIO_NAC,HU,d,58170.9,0.28,Annual,Annual,Year 2005,"definition differs, see metadata",Government sector,Million units of national currency,Hungary
A,P1Y,2011,HES,MIO_NAC,HU,d,67924.3,0.202,Annual,Annual,Year 2011,"definition differs, see metadata",Higher education sector,Million units of national currency,Hungary
A,P1Y,2005,HES,MIO_NAC,HU,d,52245.8,0.251,Annual,Annual,Year 2005,"definition differs, see metadata",Higher education sector,Million units of national currency,Hungary
A,P1Y,2011,GOV,MIO_NAC,SK,d,129.575,0.277,Annual,Annual,Year 2011,"definition differs, see metadata",Government sector,Million units of national currency,Slovakia
A,P1Y,2005,GOV,MIO_NAC,SK,d,73.857,0.297,Annual,Annual,Year 2005,"definition differs, see metadata",Government sector,Million units of national currency,Slovakia
A,P1Y,2005,GOV,MIO_NAC,NL,d,1216,0.124,Annual,Annual,Year 2005,"definition differs, see metadata",Government sector,Million units of national currency,Netherlands
A,P1Y,2011,PNP,MIO_NAC,NL,d,,,Annual,Annual,Year 2011,"definition differs, see metadata",Private non-profit sector,Million units of national currency,Netherlands
A,P1Y,2005,PNP,MIO_NAC,NL,d,,,Annual,Annual,Year 2005,"definition differs, see metadata",Private non-profit sector,Million units of national currency,Netherlands
A,P1Y,2005,PNP,PPS_HAB_KP05,PL,,0.2,0.003,Annual,Annual,Year 2005,No data,Private non-profit sector,Purchasing Power Standard (PPS) per inhabitant at constant 2005 prices,Poland
A,P1Y,2011,PNP,PPS_HAB_KP05,PL,,0.3,0.003,Annual,Annual,Year 2011,No data,Private non-profit sector,Purchasing Power Standard (PPS) per inhabitant at constant 2005 prices,Poland
A,P1Y,2005,PNP,PPS_HAB_KP05,RO,,0.8,0.024,Annual,Annual,Year 2005,No data,Private non-profit sector,Purchasing Power Standard (PPS) per inhabitant at constant 2005 prices,Romania
A,P1Y,2005,PNP,PPS_HAB_KP05,SI,,0.6,0.002,Annual,Annual,Year 2005,No data,Private non-profit sector,Purchasing Power Standard (PPS) per inhabitant at constant 2005 prices,Slovenia
A,P1Y,2005,PNP,PPS_HAB_KP05,SK,,0.1,0.001,Annual,Annual,Year 2005,No data,Private non-profit sector,Purchasing Power Standard (PPS) per inhabitant at constant 2005 prices,Slovakia
A,P1Y,2011,PNP,PPS_HAB_KP05,SK,,0.3,0.002,Annual,Annual,Year 2011,No data,Private non-profit sector,Purchasing Power Standard (PPS) per inhabitant at constant 2005 prices,Slovakia
A,P1Y,2011,PNP,MIO_EUR,LU,,0,0,Annual,Annual,Year 2011,No data,Private non-profit sector,Million euro,Luxembourg
A,P1Y,2005,HES,MIO_EUR,LU,,7.1,0.015,Annual,Annual,Year 2005,No data,Higher education sector,Million euro,Luxembourg
A,P1Y,2011,HES,MIO_EUR,LU,,67.436,0.107,Annual,Annual,Year 2011,No data,Higher education sector,Million euro,Luxembourg
A,P1Y,2005,GOV,MIO_EUR,LU,,56.9,0.121,Annual,Annual,Year 2005,No data,Government sector,Million euro,Luxembourg
A,P1Y,2005,BES,MIO_EUR,LU,,408,0.864,Annual,Annual,Year 2005,No data,Business enterprise sector,Million euro,Luxembourg
A,P1Y,2011,BES,MIO_EUR,LU,,416.2,0.659,Annual,Annual,Year 2011,No data,Business enterprise sector,Million euro,Luxembourg
A,P1Y,2005,TOTAL,MIO_EUR,LV,,72.693,1,Annual,Annual,Year 2005,No data,All sectors,Million euro,Latvia
A,P1Y,2011,TOTAL,MIO_EUR,LV,,140.73,1,Annual,Annual,Year 2011,No data,All sectors,Million euro,Latvia
A,P1Y,2005,PNP,MIO_EUR,LV,,0.003,0,Annual,Annual,Year 2005,No data,Private non-profit sector,Million euro,Latvia
A,P1Y,2005,HES,MIO_EUR,LV,,29.494,0.406,Annual,Annual,Year 2005,No data,Higher education sector,Million euro,Latvia
A,P1Y,2011,HES,MIO_EUR,LV,,68.808,0.489,Annual,Annual,Year 2011,No data,Higher education sector,Million euro,Latvia
A,P1Y,2005,GOV,MIO_EUR,LV,,13.587,0.187,Annual,Annual,Year 2005,No data,Government sector,Million euro,Latvia
A,P1Y,2011,GOV,MIO_EUR,LV,,32.846,0.233,Annual,Annual,Year 2011,No data,Government sector,Million euro,Latvia
